name,weighted,edges,nodes,log_nodes,max_degree,mean_degree,min_degree
moviegalaxies/125,True,162,37,3.6109179126442243,35,4.378378378378378,1
moviegalaxies/126,True,128,29,3.367295829986474,16,4.413793103448276,1
moviegalaxies/127,True,274,26,3.258096538021482,25,10.538461538461538,2
moviegalaxies/128,True,48,16,2.772588722239781,14,3.0,1
moviegalaxies/129,True,288,61,4.110873864173311,55,4.721311475409836,1
moviegalaxies/130,True,138,27,3.295836866004329,25,5.111111111111111,1
moviegalaxies/131,True,152,35,3.5553480614894135,22,4.3428571428571425,1
moviegalaxies/132,True,108,24,3.1780538303479458,19,4.5,1
moviegalaxies/133,True,252,33,3.4965075614664802,24,7.636363636363637,1
moviegalaxies/134,True,88,25,3.2188758248682006,15,3.52,1
moviegalaxies/135,True,230,42,3.7376696182833684,21,5.476190476190476,1
moviegalaxies/136,True,238,46,3.828641396489095,25,5.173913043478261,1
moviegalaxies/137,True,42,12,2.4849066497880004,7,3.5,1
moviegalaxies/138,True,280,54,3.9889840465642745,50,5.185185185185185,1
moviegalaxies/139,True,128,30,3.4011973816621555,26,4.266666666666667,1
moviegalaxies/141,True,58,16,2.772588722239781,13,3.625,1
moviegalaxies/142,True,84,20,2.995732273553991,19,4.2,1
moviegalaxies/143,True,136,26,3.258096538021482,22,5.230769230769231,1
moviegalaxies/144,True,240,40,3.6888794541139363,30,6.0,1
moviegalaxies/145,True,148,27,3.295836866004329,12,5.481481481481482,2
moviegalaxies/146,True,520,63,4.143134726391533,39,8.253968253968255,1
moviegalaxies/147,True,78,16,2.772588722239781,12,4.875,1
moviegalaxies/148,True,350,55,4.007333185232471,31,6.363636363636363,1
moviegalaxies/149,True,138,27,3.295836866004329,26,5.111111111111111,1
moviegalaxies/150,True,286,44,3.784189633918261,23,6.5,1
moviegalaxies/151,True,190,36,3.58351893845611,19,5.277777777777778,1
moviegalaxies/152,True,244,35,3.5553480614894135,31,6.9714285714285715,1
moviegalaxies/153,True,62,15,2.70805020110221,9,4.133333333333334,1
moviegalaxies/154,True,152,35,3.5553480614894135,23,4.3428571428571425,1
moviegalaxies/155,True,202,36,3.58351893845611,25,5.611111111111111,1
moviegalaxies/157,True,204,46,3.828641396489095,28,4.434782608695652,1
moviegalaxies/158,True,620,67,4.204692619390966,43,9.253731343283581,1
moviegalaxies/159,True,196,38,3.6375861597263857,34,5.157894736842105,1
moviegalaxies/161,True,90,20,2.995732273553991,18,4.5,1
moviegalaxies/162,True,44,9,2.1972245773362196,7,4.888888888888889,1
moviegalaxies/163,True,90,22,3.091042453358316,21,4.090909090909091,2
moviegalaxies/164,True,260,42,3.7376696182833684,40,6.190476190476191,1
moviegalaxies/165,True,352,52,3.9512437185814275,39,6.769230769230769,1
moviegalaxies/166,True,390,59,4.07753744390572,30,6.610169491525424,1
moviegalaxies/167,True,230,41,3.713572066704308,25,5.609756097560975,1
moviegalaxies/169,True,280,50,3.912023005428146,46,5.6,1
moviegalaxies/170,True,406,41,3.713572066704308,32,9.902439024390244,1
moviegalaxies/171,True,318,35,3.5553480614894135,25,9.085714285714285,1
moviegalaxies/173,True,304,37,3.6109179126442243,35,8.216216216216216,1
moviegalaxies/174,True,150,35,3.5553480614894135,17,4.285714285714286,1
moviegalaxies/175,True,146,32,3.4657359027997265,29,4.5625,1
moviegalaxies/176,True,210,37,3.6109179126442243,30,5.675675675675675,1
moviegalaxies/177,True,208,45,3.8066624897703196,35,4.622222222222222,1
moviegalaxies/178,True,652,109,4.6913478822291435,94,5.981651376146789,1
moviegalaxies/179,True,130,33,3.4965075614664802,32,3.9393939393939394,1
moviegalaxies/180,True,324,82,4.406719247264253,67,3.951219512195122,1
moviegalaxies/182,True,118,24,3.1780538303479458,14,4.916666666666667,1
moviegalaxies/183,True,276,48,3.871201010907891,29,5.75,1
moviegalaxies/184,True,290,59,4.07753744390572,33,4.915254237288136,1
moviegalaxies/185,True,184,31,3.4339872044851463,24,5.935483870967742,1
moviegalaxies/186,True,216,31,3.4339872044851463,24,6.967741935483871,1
moviegalaxies/187,True,160,28,3.332204510175204,20,5.714285714285714,1
moviegalaxies/189,True,80,17,2.833213344056216,16,4.705882352941177,2
moviegalaxies/190,True,224,51,3.9318256327243257,21,4.392156862745098,1
moviegalaxies/191,True,250,50,3.912023005428146,49,5.0,1
moviegalaxies/192,True,292,29,3.367295829986474,25,10.068965517241379,3
moviegalaxies/193,True,280,38,3.6375861597263857,27,7.368421052631579,1
moviegalaxies/194,True,396,36,3.58351893845611,28,11.0,1
moviegalaxies/195,True,200,40,3.6888794541139363,31,5.0,1
moviegalaxies/197,True,296,56,4.02535169073515,30,5.285714285714286,1
moviegalaxies/198,True,286,44,3.784189633918261,35,6.5,1
moviegalaxies/199,True,172,27,3.295836866004329,21,6.37037037037037,3
moviegalaxies/200,True,234,38,3.6375861597263857,29,6.157894736842105,1
moviegalaxies/201,True,156,23,3.1354942159291497,17,6.782608695652174,1
moviegalaxies/204,True,218,41,3.713572066704308,33,5.317073170731708,1
moviegalaxies/205,True,210,41,3.713572066704308,31,5.121951219512195,1
moviegalaxies/206,True,224,45,3.8066624897703196,35,4.977777777777778,1
moviegalaxies/208,True,194,42,3.7376696182833684,38,4.619047619047619,1
moviegalaxies/209,True,270,69,4.23410650459726,62,3.9130434782608696,1
moviegalaxies/210,True,162,25,3.2188758248682006,23,6.48,1
moviegalaxies/211,True,88,24,3.1780538303479458,20,3.6666666666666665,1
moviegalaxies/212,True,208,31,3.4339872044851463,24,6.709677419354839,1
moviegalaxies/213,True,144,33,3.4965075614664802,17,4.363636363636363,1
moviegalaxies/214,True,216,42,3.7376696182833684,41,5.142857142857143,2
moviegalaxies/216,True,234,36,3.58351893845611,20,6.5,1
moviegalaxies/217,True,150,40,3.6888794541139363,36,3.75,1
moviegalaxies/218,True,50,15,2.70805020110221,11,3.3333333333333335,1
moviegalaxies/220,True,304,43,3.7612001156935624,26,7.069767441860465,1
moviegalaxies/221,True,184,32,3.4657359027997265,20,5.75,1
moviegalaxies/222,True,138,32,3.4657359027997265,31,4.3125,1
moviegalaxies/223,True,170,33,3.4965075614664802,27,5.151515151515151,1
moviegalaxies/224,True,136,30,3.4011973816621555,15,4.533333333333333,1
moviegalaxies/225,True,120,24,3.1780538303479458,19,5.0,1
moviegalaxies/226,True,66,16,2.772588722239781,13,4.125,1
moviegalaxies/227,True,78,15,2.70805020110221,13,5.2,1
moviegalaxies/229,True,258,44,3.784189633918261,29,5.863636363636363,1
moviegalaxies/231,True,168,37,3.6109179126442243,35,4.54054054054054,1
moviegalaxies/232,True,146,29,3.367295829986474,14,5.0344827586206895,1
moviegalaxies/234,True,32,8,2.0794415416798357,7,4.0,1
moviegalaxies/235,True,274,39,3.6635616461296463,27,7.0256410256410255,1
moviegalaxies/236,True,282,42,3.7376696182833684,41,6.714285714285714,1
moviegalaxies/238,True,172,35,3.5553480614894135,16,4.914285714285715,1
moviegalaxies/239,True,302,39,3.6635616461296463,37,7.743589743589744,1
moviegalaxies/240,True,208,33,3.4965075614664802,22,6.303030303030303,1
moviegalaxies/241,True,68,17,2.833213344056216,15,4.0,1
moviegalaxies/242,True,550,42,3.7376696182833684,33,13.095238095238095,2
moviegalaxies/243,True,178,18,2.8903717578961645,15,9.88888888888889,2
moviegalaxies/244,True,236,49,3.8918202981106265,26,4.816326530612245,1
moviegalaxies/246,True,184,33,3.4965075614664802,27,5.575757575757576,1
moviegalaxies/247,True,142,19,2.9444389791664403,13,7.473684210526316,3
moviegalaxies/248,True,148,32,3.4657359027997265,24,4.625,1
moviegalaxies/249,True,496,58,4.060443010546419,50,8.551724137931034,1
moviegalaxies/250,True,234,51,3.9318256327243257,27,4.588235294117647,1
moviegalaxies/251,True,306,47,3.8501476017100584,32,6.51063829787234,2
moviegalaxies/252,True,164,34,3.5263605246161616,32,4.823529411764706,1
moviegalaxies/253,True,240,43,3.7612001156935624,36,5.5813953488372094,1
moviegalaxies/254,True,474,47,3.8501476017100584,36,10.085106382978724,1
moviegalaxies/255,True,394,49,3.8918202981106265,46,8.040816326530612,1
moviegalaxies/256,True,96,20,2.995732273553991,19,4.8,1
moviegalaxies/257,True,342,34,3.5263605246161616,28,10.058823529411764,1
moviegalaxies/258,True,820,53,3.970291913552122,46,15.471698113207546,1
moviegalaxies/260,True,320,50,3.912023005428146,40,6.4,1
moviegalaxies/261,True,1134,95,4.553876891600541,87,11.936842105263159,1
moviegalaxies/262,True,88,20,2.995732273553991,19,4.4,1
moviegalaxies/263,True,154,30,3.4011973816621555,28,5.133333333333334,1
moviegalaxies/264,True,104,15,2.70805020110221,14,6.933333333333334,3
moviegalaxies/265,True,398,43,3.7612001156935624,32,9.255813953488373,1
moviegalaxies/266,True,322,53,3.970291913552122,35,6.0754716981132075,1
moviegalaxies/268,True,172,37,3.6109179126442243,27,4.648648648648648,1
moviegalaxies/269,True,196,34,3.5263605246161616,22,5.764705882352941,1
moviegalaxies/271,True,370,76,4.330733340286331,31,4.868421052631579,1
moviegalaxies/272,True,106,23,3.1354942159291497,13,4.608695652173913,1
moviegalaxies/273,True,492,77,4.343805421853684,49,6.3896103896103895,1
moviegalaxies/274,True,492,60,4.0943445622221,57,8.2,1
moviegalaxies/276,True,172,24,3.1780538303479458,18,7.166666666666667,1
moviegalaxies/278,True,182,36,3.58351893845611,24,5.055555555555555,1
moviegalaxies/279,True,180,39,3.6635616461296463,22,4.615384615384615,1
moviegalaxies/280,True,272,43,3.7612001156935624,20,6.325581395348837,1
moviegalaxies/281,True,304,60,4.0943445622221,47,5.066666666666666,1
moviegalaxies/282,True,144,34,3.5263605246161616,14,4.235294117647059,1
moviegalaxies/283,True,38,10,2.302585092994046,9,3.8,1
moviegalaxies/286,True,146,40,3.6888794541139363,34,3.65,1
moviegalaxies/287,True,182,35,3.5553480614894135,29,5.2,1
moviegalaxies/288,True,98,26,3.258096538021482,15,3.769230769230769,1
moviegalaxies/289,True,138,32,3.4657359027997265,19,4.3125,1
moviegalaxies/290,True,196,37,3.6109179126442243,25,5.297297297297297,1
moviegalaxies/291,True,112,19,2.9444389791664403,16,5.894736842105263,1
moviegalaxies/292,True,20,5,1.6094379124341003,4,4.0,4
moviegalaxies/293,True,60,13,2.5649493574615367,9,4.615384615384615,1
moviegalaxies/294,True,194,30,3.4011973816621555,20,6.466666666666667,1
moviegalaxies/295,True,150,28,3.332204510175204,22,5.357142857142857,1
moviegalaxies/296,True,160,36,3.58351893845611,29,4.444444444444445,1
moviegalaxies/297,True,212,38,3.6375861597263857,27,5.578947368421052,1
moviegalaxies/298,True,428,68,4.219507705176107,49,6.294117647058823,1
moviegalaxies/299,True,128,32,3.4657359027997265,31,4.0,1
moviegalaxies/300,True,228,37,3.6109179126442243,21,6.162162162162162,1
moviegalaxies/301,True,284,32,3.4657359027997265,26,8.875,1
moviegalaxies/302,True,128,32,3.4657359027997265,17,4.0,1
moviegalaxies/303,True,302,57,4.04305126783455,25,5.298245614035087,1
moviegalaxies/304,True,216,39,3.6635616461296463,31,5.538461538461538,1
moviegalaxies/305,True,168,40,3.6888794541139363,37,4.2,1
moviegalaxies/306,True,508,29,3.367295829986474,27,17.517241379310345,1
moviegalaxies/307,True,198,39,3.6635616461296463,20,5.076923076923077,1
moviegalaxies/308,True,372,62,4.127134385045092,31,6.0,1
moviegalaxies/309,True,188,46,3.828641396489095,40,4.086956521739131,1
moviegalaxies/310,True,300,31,3.4339872044851463,28,9.67741935483871,2
moviegalaxies/311,True,342,38,3.6375861597263857,27,9.0,1
moviegalaxies/313,True,122,21,3.044522437723423,20,5.809523809523809,2
moviegalaxies/314,True,248,48,3.871201010907891,45,5.166666666666667,1
moviegalaxies/315,True,210,35,3.5553480614894135,23,6.0,1
moviegalaxies/316,True,542,94,4.543294782270004,89,5.76595744680851,1
moviegalaxies/317,True,52,19,2.9444389791664403,8,2.736842105263158,1
moviegalaxies/318,True,140,28,3.332204510175204,25,5.0,1
moviegalaxies/319,True,136,35,3.5553480614894135,29,3.8857142857142857,1
moviegalaxies/320,True,316,68,4.219507705176107,55,4.647058823529412,1
moviegalaxies/321,True,320,56,4.02535169073515,30,5.714285714285714,1
moviegalaxies/322,True,184,37,3.6109179126442243,24,4.972972972972973,1
moviegalaxies/323,True,156,40,3.6888794541139363,19,3.9,1
moviegalaxies/324,True,180,39,3.6635616461296463,27,4.615384615384615,1
moviegalaxies/325,True,72,14,2.6390573296152584,9,5.142857142857143,1
moviegalaxies/326,True,176,27,3.295836866004329,19,6.518518518518518,1
moviegalaxies/327,True,172,21,3.044522437723423,20,8.19047619047619,3
moviegalaxies/328,True,42,9,2.1972245773362196,7,4.666666666666667,1
moviegalaxies/329,True,64,22,3.091042453358316,13,2.909090909090909,1
moviegalaxies/330,True,292,58,4.060443010546419,38,5.0344827586206895,1
moviegalaxies/331,True,208,43,3.7612001156935624,34,4.837209302325581,1
moviegalaxies/332,True,282,41,3.713572066704308,26,6.878048780487805,1
moviegalaxies/333,True,168,29,3.367295829986474,15,5.793103448275862,1
moviegalaxies/334,True,146,33,3.4965075614664802,29,4.424242424242424,1
moviegalaxies/335,True,232,49,3.8918202981106265,46,4.73469387755102,1
moviegalaxies/336,True,208,43,3.7612001156935624,23,4.837209302325581,1
moviegalaxies/337,True,400,76,4.330733340286331,60,5.2631578947368425,1
moviegalaxies/338,True,378,57,4.04305126783455,43,6.631578947368421,1
moviegalaxies/339,True,532,70,4.248495242049359,50,7.6,1
moviegalaxies/340,True,142,30,3.4011973816621555,20,4.733333333333333,1
moviegalaxies/341,True,116,27,3.295836866004329,25,4.296296296296297,1
moviegalaxies/343,True,120,31,3.4339872044851463,19,3.870967741935484,1
moviegalaxies/344,True,236,37,3.6109179126442243,32,6.378378378378378,1
moviegalaxies/346,True,502,74,4.30406509320417,49,6.783783783783784,1
moviegalaxies/347,True,92,15,2.70805020110221,10,6.133333333333334,1
moviegalaxies/348,True,288,53,3.970291913552122,48,5.433962264150943,1
moviegalaxies/349,True,82,14,2.6390573296152584,11,5.857142857142857,1
moviegalaxies/350,True,212,33,3.4965075614664802,24,6.424242424242424,1
moviegalaxies/351,True,164,27,3.295836866004329,23,6.074074074074074,1
moviegalaxies/352,True,164,29,3.367295829986474,18,5.655172413793103,1
moviegalaxies/354,True,192,34,3.5263605246161616,19,5.647058823529412,1
moviegalaxies/355,True,208,42,3.7376696182833684,25,4.9523809523809526,1
moviegalaxies/356,True,438,78,4.356708826689592,34,5.615384615384615,1
moviegalaxies/357,True,140,26,3.258096538021482,18,5.384615384615385,1
moviegalaxies/358,True,302,49,3.8918202981106265,28,6.163265306122449,1
moviegalaxies/359,True,234,39,3.6635616461296463,27,6.0,1
moviegalaxies/361,True,130,31,3.4339872044851463,20,4.193548387096774,1
moviegalaxies/362,True,118,22,3.091042453358316,15,5.363636363636363,1
moviegalaxies/363,True,194,34,3.5263605246161616,33,5.705882352941177,1
moviegalaxies/364,True,210,39,3.6635616461296463,32,5.384615384615385,1
moviegalaxies/366,True,118,28,3.332204510175204,19,4.214285714285714,1
moviegalaxies/368,True,536,47,3.8501476017100584,44,11.404255319148936,1
moviegalaxies/369,True,572,51,3.9318256327243257,48,11.215686274509803,1
moviegalaxies/370,True,502,64,4.1588830833596715,42,7.84375,1
moviegalaxies/371,True,122,33,3.4965075614664802,19,3.696969696969697,1
moviegalaxies/372,True,168,39,3.6635616461296463,33,4.3076923076923075,1
moviegalaxies/373,True,278,54,3.9889840465642745,50,5.148148148148148,1
moviegalaxies/374,True,60,20,2.995732273553991,10,3.0,1
moviegalaxies/375,True,380,51,3.9318256327243257,29,7.450980392156863,1
moviegalaxies/376,True,362,50,3.912023005428146,26,7.24,1
moviegalaxies/377,True,174,44,3.784189633918261,18,3.9545454545454546,1
moviegalaxies/378,True,316,37,3.6109179126442243,34,8.54054054054054,1
moviegalaxies/379,True,268,42,3.7376696182833684,26,6.380952380952381,1
moviegalaxies/383,True,108,30,3.4011973816621555,19,3.6,1
moviegalaxies/384,True,276,41,3.713572066704308,39,6.7317073170731705,1
moviegalaxies/385,True,70,15,2.70805020110221,13,4.666666666666667,1
moviegalaxies/386,True,228,51,3.9318256327243257,21,4.470588235294118,1
moviegalaxies/387,True,270,59,4.07753744390572,29,4.576271186440678,1
moviegalaxies/388,True,462,44,3.784189633918261,37,10.5,1
moviegalaxies/389,True,50,13,2.5649493574615367,10,3.8461538461538463,1
moviegalaxies/391,True,242,39,3.6635616461296463,31,6.205128205128205,1
moviegalaxies/393,True,92,16,2.772588722239781,14,5.75,1
moviegalaxies/394,True,182,38,3.6375861597263857,22,4.7894736842105265,1
moviegalaxies/395,True,296,35,3.5553480614894135,25,8.457142857142857,1
moviegalaxies/396,True,84,16,2.772588722239781,11,5.25,1
moviegalaxies/397,True,224,42,3.7376696182833684,24,5.333333333333333,1
moviegalaxies/398,True,140,21,3.044522437723423,20,6.666666666666667,1
moviegalaxies/399,True,168,35,3.5553480614894135,33,4.8,1
moviegalaxies/400,True,158,31,3.4339872044851463,18,5.096774193548387,1
moviegalaxies/401,True,134,28,3.332204510175204,26,4.785714285714286,1
moviegalaxies/402,True,216,59,4.07753744390572,23,3.6610169491525424,1
moviegalaxies/403,True,268,49,3.8918202981106265,31,5.469387755102041,1
moviegalaxies/404,True,308,40,3.6888794541139363,33,7.7,1
moviegalaxies/405,True,202,31,3.4339872044851463,23,6.516129032258065,1
moviegalaxies/406,True,70,13,2.5649493574615367,11,5.384615384615385,1
moviegalaxies/407,True,228,33,3.4965075614664802,23,6.909090909090909,1
moviegalaxies/408,True,172,26,3.258096538021482,23,6.615384615384615,1
moviegalaxies/409,True,296,50,3.912023005428146,26,5.92,1
moviegalaxies/410,True,210,38,3.6375861597263857,28,5.526315789473684,1
moviegalaxies/411,True,276,33,3.4965075614664802,29,8.363636363636363,1
moviegalaxies/412,True,364,66,4.189654742026425,63,5.515151515151516,1
moviegalaxies/413,True,242,33,3.4965075614664802,19,7.333333333333333,2
moviegalaxies/414,True,194,24,3.1780538303479458,22,8.083333333333334,1
moviegalaxies/415,True,360,57,4.04305126783455,36,6.315789473684211,1
moviegalaxies/416,True,76,18,2.8903717578961645,12,4.222222222222222,1
moviegalaxies/417,True,280,47,3.8501476017100584,43,5.957446808510638,1
moviegalaxies/418,True,188,51,3.9318256327243257,46,3.6862745098039214,1
moviegalaxies/419,True,92,18,2.8903717578961645,13,5.111111111111111,1
moviegalaxies/420,True,378,47,3.8501476017100584,41,8.042553191489361,1
moviegalaxies/421,True,144,29,3.367295829986474,27,4.9655172413793105,1
moviegalaxies/422,True,130,29,3.367295829986474,16,4.482758620689655,1
moviegalaxies/423,True,366,39,3.6635616461296463,32,9.384615384615385,1
moviegalaxies/424,True,260,33,3.4965075614664802,28,7.878787878787879,1
moviegalaxies/426,True,418,66,4.189654742026425,27,6.333333333333333,1
moviegalaxies/427,True,130,24,3.1780538303479458,20,5.416666666666667,1
moviegalaxies/429,True,82,16,2.772588722239781,14,5.125,1
moviegalaxies/430,True,268,32,3.4657359027997265,30,8.375,2
moviegalaxies/432,True,218,45,3.8066624897703196,35,4.844444444444444,1
moviegalaxies/433,True,182,32,3.4657359027997265,29,5.6875,1
moviegalaxies/434,True,112,23,3.1354942159291497,22,4.869565217391305,1
moviegalaxies/435,True,76,27,3.295836866004329,23,2.814814814814815,1
moviegalaxies/436,True,226,40,3.6888794541139363,30,5.65,1
moviegalaxies/437,True,78,17,2.833213344056216,12,4.588235294117647,1
moviegalaxies/438,True,582,61,4.110873864173311,59,9.540983606557377,1
moviegalaxies/439,True,90,27,3.295836866004329,20,3.3333333333333335,1
moviegalaxies/442,True,678,70,4.248495242049359,65,9.685714285714285,1
moviegalaxies/443,True,162,28,3.332204510175204,26,5.785714285714286,1
moviegalaxies/444,True,114,29,3.367295829986474,16,3.9310344827586206,1
moviegalaxies/445,True,94,26,3.258096538021482,19,3.6153846153846154,1
moviegalaxies/446,True,122,25,3.2188758248682006,20,4.88,1
moviegalaxies/447,True,288,54,3.9889840465642745,53,5.333333333333333,1
moviegalaxies/449,True,300,26,3.258096538021482,21,11.538461538461538,1
moviegalaxies/450,True,170,36,3.58351893845611,24,4.722222222222222,1
moviegalaxies/451,True,464,49,3.8918202981106265,32,9.46938775510204,1
moviegalaxies/452,True,456,61,4.110873864173311,52,7.475409836065574,1
moviegalaxies/453,True,122,25,3.2188758248682006,21,4.88,1
moviegalaxies/454,True,110,26,3.258096538021482,23,4.230769230769231,1
moviegalaxies/455,True,256,48,3.871201010907891,38,5.333333333333333,1
moviegalaxies/456,True,586,101,4.61512051684126,75,5.801980198019802,1
moviegalaxies/457,True,84,19,2.9444389791664403,17,4.421052631578948,1
moviegalaxies/458,True,380,46,3.828641396489095,28,8.26086956521739,1
moviegalaxies/459,True,110,25,3.2188758248682006,23,4.4,1
moviegalaxies/460,True,230,24,3.1780538303479458,20,9.583333333333334,1
moviegalaxies/461,True,114,20,2.995732273553991,17,5.7,2
moviegalaxies/462,True,186,27,3.295836866004329,20,6.888888888888889,1
moviegalaxies/464,True,318,43,3.7612001156935624,33,7.395348837209302,1
moviegalaxies/465,True,108,24,3.1780538303479458,20,4.5,1
moviegalaxies/466,True,260,41,3.713572066704308,27,6.341463414634147,1
moviegalaxies/467,True,156,38,3.6375861597263857,30,4.105263157894737,1
moviegalaxies/468,True,128,21,3.044522437723423,17,6.095238095238095,1
moviegalaxies/469,True,338,50,3.912023005428146,27,6.76,1
moviegalaxies/470,True,288,43,3.7612001156935624,36,6.6976744186046515,1
moviegalaxies/471,True,160,26,3.258096538021482,17,6.153846153846154,1
moviegalaxies/472,True,364,44,3.784189633918261,34,8.272727272727273,1
moviegalaxies/474,True,142,37,3.6109179126442243,24,3.8378378378378377,1
moviegalaxies/475,True,532,57,4.04305126783455,56,9.333333333333334,1
moviegalaxies/476,True,120,33,3.4965075614664802,22,3.6363636363636362,1
moviegalaxies/477,True,140,21,3.044522437723423,16,6.666666666666667,1
moviegalaxies/478,True,262,53,3.970291913552122,33,4.943396226415095,1
moviegalaxies/481,True,172,33,3.4965075614664802,20,5.212121212121212,1
moviegalaxies/482,True,130,22,3.091042453358316,17,5.909090909090909,1
moviegalaxies/483,True,442,51,3.9318256327243257,33,8.666666666666666,1
moviegalaxies/484,True,200,44,3.784189633918261,31,4.545454545454546,1
moviegalaxies/485,True,192,41,3.713572066704308,31,4.682926829268292,1
moviegalaxies/486,True,254,26,3.258096538021482,23,9.76923076923077,1
moviegalaxies/487,True,268,29,3.367295829986474,24,9.241379310344827,2
moviegalaxies/488,True,108,20,2.995732273553991,17,5.4,1
moviegalaxies/489,True,94,15,2.70805020110221,13,6.266666666666667,1
moviegalaxies/490,True,234,41,3.713572066704308,29,5.7073170731707314,1
moviegalaxies/491,True,114,34,3.5263605246161616,22,3.3529411764705883,1
moviegalaxies/494,True,172,23,3.1354942159291497,18,7.478260869565218,1
moviegalaxies/495,True,88,12,2.4849066497880004,11,7.333333333333333,3
moviegalaxies/496,True,530,58,4.060443010546419,52,9.137931034482758,1
moviegalaxies/497,True,424,56,4.02535169073515,44,7.571428571428571,1
moviegalaxies/498,True,198,29,3.367295829986474,22,6.827586206896552,1
moviegalaxies/499,True,286,55,4.007333185232471,33,5.2,1
moviegalaxies/500,True,64,23,3.1354942159291497,21,2.782608695652174,1
moviegalaxies/501,True,96,22,3.091042453358316,13,4.363636363636363,1
moviegalaxies/503,True,248,47,3.8501476017100584,18,5.276595744680851,1
moviegalaxies/505,True,404,53,3.970291913552122,40,7.622641509433962,1
moviegalaxies/506,True,182,21,3.044522437723423,16,8.666666666666666,1
moviegalaxies/507,True,268,42,3.7376696182833684,19,6.380952380952381,1
moviegalaxies/508,True,138,21,3.044522437723423,20,6.571428571428571,2
moviegalaxies/509,True,284,52,3.9512437185814275,33,5.461538461538462,1
moviegalaxies/510,True,228,48,3.871201010907891,22,4.75,1
moviegalaxies/511,True,128,28,3.332204510175204,20,4.571428571428571,1
moviegalaxies/512,True,212,24,3.1780538303479458,18,8.833333333333334,1
moviegalaxies/513,True,196,35,3.5553480614894135,18,5.6,1
moviegalaxies/515,True,182,43,3.7612001156935624,41,4.232558139534884,1
moviegalaxies/516,True,216,33,3.4965075614664802,23,6.545454545454546,1
moviegalaxies/517,True,156,33,3.4965075614664802,16,4.7272727272727275,1
moviegalaxies/518,True,154,30,3.4011973816621555,21,5.133333333333334,1
moviegalaxies/519,True,192,27,3.295836866004329,20,7.111111111111111,1
moviegalaxies/520,True,96,27,3.295836866004329,20,3.5555555555555554,1
moviegalaxies/521,True,252,39,3.6635616461296463,33,6.461538461538462,1
moviegalaxies/523,True,478,82,4.406719247264253,22,5.829268292682927,1
moviegalaxies/524,True,318,47,3.8501476017100584,28,6.76595744680851,1
moviegalaxies/525,True,612,54,3.9889840465642745,44,11.333333333333334,1
moviegalaxies/526,True,348,76,4.330733340286331,68,4.578947368421052,1
moviegalaxies/527,True,332,34,3.5263605246161616,29,9.764705882352942,1
moviegalaxies/528,True,214,38,3.6375861597263857,22,5.631578947368421,1
moviegalaxies/529,True,146,36,3.58351893845611,27,4.055555555555555,1
moviegalaxies/530,True,372,67,4.204692619390966,54,5.552238805970149,1
moviegalaxies/531,True,158,29,3.367295829986474,22,5.448275862068965,1
moviegalaxies/532,True,218,42,3.7376696182833684,33,5.190476190476191,1
moviegalaxies/533,True,214,38,3.6375861597263857,36,5.631578947368421,1
moviegalaxies/534,True,262,40,3.6888794541139363,32,6.55,1
moviegalaxies/535,True,200,47,3.8501476017100584,32,4.25531914893617,1
moviegalaxies/536,True,114,16,2.772588722239781,14,7.125,2
moviegalaxies/537,True,40,12,2.4849066497880004,8,3.3333333333333335,1
moviegalaxies/538,True,134,30,3.4011973816621555,28,4.466666666666667,1
moviegalaxies/539,True,118,26,3.258096538021482,19,4.538461538461538,1
moviegalaxies/541,True,636,77,4.343805421853684,52,8.25974025974026,1
moviegalaxies/542,True,162,27,3.295836866004329,14,6.0,1
moviegalaxies/543,True,176,31,3.4339872044851463,23,5.67741935483871,1
moviegalaxies/544,True,662,62,4.127134385045092,52,10.67741935483871,1
moviegalaxies/545,True,136,22,3.091042453358316,16,6.181818181818182,1
moviegalaxies/547,True,192,35,3.5553480614894135,19,5.485714285714286,1
moviegalaxies/548,True,38,14,2.6390573296152584,13,2.7142857142857144,1
moviegalaxies/549,True,150,32,3.4657359027997265,21,4.6875,1
moviegalaxies/550,True,192,46,3.828641396489095,33,4.173913043478261,1
moviegalaxies/551,True,216,54,3.9889840465642745,37,4.0,1
moviegalaxies/552,True,164,28,3.332204510175204,21,5.857142857142857,1
moviegalaxies/553,True,94,28,3.332204510175204,27,3.357142857142857,1
moviegalaxies/555,True,400,36,3.58351893845611,24,11.11111111111111,2
moviegalaxies/556,True,266,41,3.713572066704308,37,6.487804878048781,1
moviegalaxies/558,True,104,23,3.1354942159291497,17,4.521739130434782,1
moviegalaxies/559,True,228,42,3.7376696182833684,30,5.428571428571429,1
moviegalaxies/560,True,298,51,3.9318256327243257,33,5.8431372549019605,1
moviegalaxies/562,True,90,26,3.258096538021482,23,3.4615384615384617,1
moviegalaxies/564,True,172,28,3.332204510175204,23,6.142857142857143,2
moviegalaxies/565,True,210,22,3.091042453358316,19,9.545454545454545,2
moviegalaxies/566,True,376,40,3.6888794541139363,27,9.4,2
moviegalaxies/567,True,292,52,3.9512437185814275,32,5.615384615384615,1
moviegalaxies/569,True,54,12,2.4849066497880004,8,4.5,1
moviegalaxies/570,True,282,40,3.6888794541139363,33,7.05,1
moviegalaxies/571,True,314,37,3.6109179126442243,29,8.486486486486486,1
moviegalaxies/572,True,160,37,3.6109179126442243,25,4.324324324324325,1
moviegalaxies/573,True,662,61,4.110873864173311,48,10.852459016393443,1
