name,weighted,edges,nodes,log_nodes,max_degree,mean_degree,min_degree
board_directors/net2m_2009-04-01,False,3738,1892,7.545389749611823,11,1.9756871035940804,1
board_directors/net1m_2009-04-01,False,8298,1519,7.325807502595773,37,5.462804476629361,1
board_directors/net2m_2009-05-01,False,3712,1878,7.537962659768208,11,1.9765708200212992,1
board_directors/net1m_2009-05-01,False,8226,1508,7.318539548567902,37,5.454907161803714,1
board_directors/net2m_2009-06-01,False,3676,1864,7.530479995245536,10,1.9721030042918455,1
board_directors/net1m_2009-06-01,False,8114,1496,7.310550158534422,37,5.42379679144385,1
board_directors/net2m_2009-07-01,False,3680,1865,7.5310163320779155,10,1.9731903485254692,1
board_directors/net1m_2009-07-01,False,8128,1496,7.310550158534422,37,5.433155080213904,1
board_directors/net2m_2009-08-01,False,3668,1862,7.529406457837013,10,1.9699248120300752,1
board_directors/net1m_2009-08-01,False,8130,1494,7.309212365692763,37,5.4417670682730925,1
board_directors/net2m_2009-09-01,False,3640,1849,7.522400231387125,10,1.9686316928069227,1
board_directors/net1m_2009-09-01,False,8012,1482,7.301147805856032,37,5.406207827260459,1
board_directors/net2m_2009-10-01,False,3648,1857,7.526717561352706,16,1.9644588045234248,1
board_directors/net1m_2009-10-01,False,8206,1493,7.30854279753919,32,5.496316141995981,1
board_directors/net2m_2009-11-01,False,3634,1855,7.5256399750415355,16,1.9590296495956874,1
board_directors/net1m_2009-11-01,False,8172,1491,7.307202314764738,31,5.480885311871227,1
board_directors/net2m_2009-12-01,False,3618,1848,7.521859252201629,16,1.9577922077922079,1
board_directors/net1m_2009-12-01,False,8130,1483,7.301822342137932,31,5.482130815913688,1
board_directors/net2m_2010-01-01,False,3608,1836,7.515344571180436,16,1.9651416122004357,1
board_directors/net1m_2010-01-01,False,8100,1473,7.29505641646263,31,5.4989816700611,1
board_directors/net2m_2010-02-01,False,3590,1830,7.512071245835466,16,1.9617486338797814,1
board_directors/net1m_2010-02-01,False,8028,1467,7.2909747781429814,31,5.47239263803681,1
board_directors/net2m_2010-03-01,False,3604,1838,7.516433302915632,16,1.9608269858541894,1
board_directors/net1m_2010-03-01,False,8066,1475,7.29641326877392,31,5.468474576271187,1
board_directors/net2m_2010-04-01,False,3574,1820,7.506591780070841,16,1.9637362637362636,1
board_directors/net1m_2010-04-01,False,7988,1460,7.286191714702382,31,5.471232876712329,1
board_directors/net2m_2010-05-01,False,3560,1815,7.503840746698951,16,1.9614325068870524,1
board_directors/net1m_2010-05-01,False,7970,1456,7.283448228756631,32,5.4739010989010985,1
board_directors/net2m_2010-06-01,False,3572,1819,7.506042178518122,16,1.9637163276525564,1
board_directors/net1m_2010-06-01,False,8006,1461,7.2868764117507,32,5.479808350444901,1
board_directors/net2m_2010-07-01,False,3562,1808,7.4999765409521215,16,1.970132743362832,1
board_directors/net1m_2010-07-01,False,7962,1450,7.27931883541462,32,5.491034482758621,1
board_directors/net2m_2010-08-01,False,3568,1803,7.497207223203318,12,1.9789240155296728,1
board_directors/net1m_2010-08-01,False,7906,1445,7.275864600546533,26,5.471280276816609,1
board_directors/net2m_2010-09-01,False,3554,1800,7.495541943884256,12,1.9744444444444444,1
board_directors/net1m_2010-09-01,False,7878,1443,7.274479558773871,26,5.45945945945946,1
board_directors/net2m_2010-10-01,False,3532,1797,7.493873886783559,12,1.9654980523094046,1
board_directors/net1m_2010-10-01,False,7764,1440,7.272398392570047,26,5.391666666666667,1
board_directors/net2m_2010-11-01,False,3538,1798,7.494430215031565,12,1.967741935483871,1
board_directors/net1m_2010-11-01,False,7800,1441,7.273092595999522,26,5.412907702984039,1
board_directors/net2m_2010-12-01,False,3540,1801,7.496097345175956,12,1.9655746807329262,1
board_directors/net1m_2010-12-01,False,7804,1444,7.275172319452771,28,5.404432132963989,1
board_directors/net2m_2011-01-01,False,3544,1799,7.4949862339505335,12,1.9699833240689273,1
board_directors/net1m_2011-01-01,False,7854,1442,7.273786317844895,29,5.446601941747573,1
board_directors/net2m_2011-02-01,False,3534,1794,7.492203042618741,12,1.9698996655518395,1
board_directors/net1m_2011-02-01,False,7806,1437,7.270312886079025,29,5.432150313152401,1
board_directors/net2m_2011-03-01,False,3530,1795,7.492760300922379,12,1.966573816155989,1
board_directors/net1m_2011-03-01,False,7796,1438,7.271008538280992,29,5.421418636995828,1
board_directors/net2m_2011-04-01,False,3526,1793,7.491645473605133,12,1.9665365309537088,1
board_directors/net1m_2011-04-01,False,7786,1436,7.269616749608169,29,5.422005571030641,1
board_directors/net2m_2011-05-01,False,3518,1797,7.493873886783559,12,1.9577072899276573,1
board_directors/net1m_2011-05-01,False,7758,1440,7.272398392570047,29,5.3875,1
board_directors/net2m_2011-06-01,False,3496,1784,7.486613313139955,12,1.9596412556053813,1
board_directors/net1m_2011-06-01,False,7706,1429,7.264730177929867,27,5.3925822253324,1
board_directors/net2m_2011-07-01,False,3496,1777,7.482681828154651,12,1.967360720315138,1
board_directors/net1m_2011-07-01,False,7724,1422,7.259819610363186,34,5.431786216596343,1
board_directors/net2m_2011-08-01,False,3492,1776,7.4821189235521155,12,1.9662162162162162,1
board_directors/net1m_2011-08-01,False,7710,1421,7.259116128097101,34,5.425756509500352,1
dnc,True,24170,2029,7.615298339825815,462,11.912272055199606,0
interactome_figeys,False,6452,2239,7.713784616598755,314,5.76328718177758,1
us_air_traffic,False,6390340,2278,7.731053144007127,308663,5610.482879719052,1
urban_streets/ahmedabad,False,8774,2870,7.962067308753666,5,3.057142857142857,1
urban_streets/barcelona,False,646,210,5.3471075307174685,6,3.0761904761904764,1
urban_streets/bologna,False,1546,541,6.293419278846481,5,2.857670979667283,1
urban_streets/brasilia,False,460,179,5.187385805840755,5,2.569832402234637,1
urban_streets/cairo,False,4510,1496,7.310550158534422,5,3.014705882352941,1
urban_streets/irvine1,False,72,32,3.4657359027997265,4,2.25,1
urban_streets/irvine2,False,454,217,5.37989735354046,4,2.0921658986175116,1
urban_streets/london,False,1460,488,6.1903154058531475,5,2.9918032786885247,1
urban_streets/los-angeles,False,680,240,5.480638923341991,5,2.8333333333333335,1
urban_streets/new-delhi,False,668,252,5.529429087511423,5,2.6507936507936507,1
urban_streets/new-york,False,838,248,5.5134287461649825,5,3.379032258064516,1
urban_streets/paris,False,988,335,5.814130531825066,6,2.9492537313432834,1
urban_streets/richmond,False,2172,697,6.546785410760524,5,3.116212338593974,1
urban_streets/san-francisco,False,542,169,5.1298987149230735,5,3.2071005917159763,1
urban_streets/savannah,False,1916,584,6.369900982828227,5,3.280821917808219,1
urban_streets/seoul,False,2614,869,6.767343125265392,5,3.008055235903337,1
urban_streets/venice,False,4814,1840,7.517520850603031,5,2.616304347826087,1
urban_streets/vienna,False,1384,467,6.1463292576688975,5,2.9635974304068524,1
urban_streets/walnut-creek,False,394,169,5.1298987149230735,4,2.331360946745562,1
urban_streets/washington,False,606,192,5.2574953720277815,7,3.15625,1
interactome_vidal,False,13452,3133,8.049746290952191,129,4.2936482604532396,1
power,False,13188,4941,8.50532301884575,19,2.66909532483303,1
facebook_organizations/S1,False,4738,320,5.768320995793772,113,14.80625,2
facebook_organizations/S2,False,1452,165,5.10594547390058,63,8.8,1
facebook_organizations/M1,False,65752,1429,7.264730177929867,623,46.01259622113366,2
facebook_organizations/M2,False,174648,3862,8.258940462988459,328,45.22216468151217,7
facebook_organizations/L1,False,90532,5793,8.664405571096625,575,15.627826687381322,1
facebook_organizations/L2,False,188438,5524,8.616857514529183,417,34.11259956553222,2
fullerene_structures/C1500,True,4500,1500,7.313220387090301,3,3.0,3
fullerene_structures/C180,True,540,180,5.19295685089021,3,3.0,3
fullerene_structures/C2160,True,6480,2160,7.67786350067821,3,3.0,3
fullerene_structures/C240,True,720,240,5.480638923341991,3,3.0,3
fullerene_structures/C260,True,780,260,5.560681631015528,3,3.0,3
fullerene_structures/C2940,True,8820,2940,7.986164860332727,3,3.0,3
fullerene_structures/C320,True,960,320,5.768320995793772,3,3.0,3
fullerene_structures/C3840,True,11520,3840,8.253227645581772,3,3.0,3
fullerene_structures/C4860,True,14580,4860,8.48879371689454,3,3.0,3
fullerene_structures/C500,True,1500,500,6.214608098422191,3,3.0,3
fullerene_structures/C540,True,1620,540,6.29156913955832,3,3.0,3
fullerene_structures/C6000,True,18000,6000,8.699514748210191,3,3.0,3
fullerene_structures/C60,True,180,60,4.0943445622221,3,3.0,3
fullerene_structures/C720,True,2160,720,6.579251212010101,3,3.0,3
fullerene_structures/C960,True,2880,960,6.866933284461882,3,3.0,3
jung,False,138706,6120,8.719317375506371,26133,45.32875816993464,1
celegans_interactomes/wi2007,False,3632,1496,7.310550158534422,86,2.427807486631016,1
celegans_interactomes/wi2004,False,3470,1237,7.1204443723924875,74,2.80517380759903,1
celegans_interactomes/BPmaps,False,1108,537,6.285998094508865,28,2.063314711359404,1
celegans_interactomes/LCI,False,876,431,6.066108090103747,92,2.0324825986078885,1
celegans_interactomes/Microarray,False,273860,2436,7.798112628829788,931,112.42200328407225,1
celegans_interactomes/Phenotypes,False,45476,912,6.815639990074331,351,49.8640350877193,1
celegans_interactomes/Interolog,False,28644,2724,7.909856667269403,272,10.515418502202643,1
celegans_interactomes/Genetic,False,3186,759,6.63200177739563,56,4.1976284584980235,1
celegans_interactomes/WI8,False,7728,2528,7.8351837552667485,101,3.0569620253164556,1
celegans_interactomes/IntegratedNetwork,False,356302,6176,8.728426091704613,1001,57.69138601036269,1
reactome,False,295094,6327,8.752581469146884,855,46.6404299035878,1
foursquare/NYC_restaurant_checkin,False,54298,4936,8.504310565585223,208,11.000405186385738,1
foursquare/NYC_restaurant_tips,False,20754,6410,8.765614549914716,247,3.2377535101404056,1
jdk,False,150985,6434,8.769351707798972,32530,46.93347839602114,1
route_views/19971108,False,11078,3015,8.011355109161286,592,3.674295190713101,1
route_views/19971109,False,11074,3011,8.010027528481734,591,3.677847891066091,1
route_views/19971110,False,11162,3024,8.014335737299424,591,3.691137566137566,1
route_views/19971111,False,11126,3022,8.013674142832684,590,3.6816677696889477,1
route_views/19971112,False,11174,3023,8.014004994779459,591,3.696328150843533,1
route_views/19971113,False,11030,2948,7.988882253309227,593,3.7415196743554953,1
route_views/19971114,False,11190,3042,8.020270472819238,593,3.678500986193294,1
route_views/19971115,False,11112,3037,8.01862546504575,593,3.6588738887059598,1
route_views/19971116,False,11214,3036,8.01829613851552,598,3.6936758893280635,1
route_views/19971117,False,11206,3033,8.017307507688582,596,3.694691724365315,1
route_views/19971118,False,11268,3042,8.020270472819238,596,3.7041420118343193,1
route_views/19971119,False,11258,3055,8.024534871605695,595,3.6851063829787236,1
route_views/19971120,False,11320,3066,8.028129059431759,600,3.6921069797782127,1
route_views/19971121,False,11348,3074,8.03073492409854,605,3.691607026675342,1
route_views/19971122,False,11316,3073,8.030409562130485,597,3.682395053693459,1
route_views/19971123,False,11274,3066,8.028129059431759,598,3.6771037181996085,1
route_views/19971124,False,11314,3079,8.0323601479245,598,3.6745696654758038,1
route_views/19971125,False,11326,3087,8.034955024502159,603,3.6689342403628116,1
route_views/19971126,False,11374,3082,8.033334015880062,601,3.690460739779364,1
route_views/19971127,False,11474,3095,8.037543185118697,606,3.7072697899838447,1
route_views/19971128,False,11502,3100,8.039157390473237,606,3.7103225806451614,1
route_views/19971129,False,11486,3104,8.04044688130311,606,3.7003865979381443,1
route_views/19971130,False,11500,3106,8.041091003708633,607,3.7025112685125565,1
route_views/19971201,False,11520,3109,8.042056410058754,608,3.7053715020907045,1
route_views/19971202,False,11332,3105,8.040768994367578,586,3.649597423510467,1
route_views/19971203,False,11570,3114,8.043663352393944,612,3.7154784842646116,1
route_views/19971204,False,11556,3114,8.043663352393944,611,3.7109826589595376,1
route_views/19971205,False,11980,3130,8.048788283534199,621,3.8274760383386583,1
route_views/19971206,False,12020,3141,8.052296499538647,620,3.8268067494428526,1
route_views/19971207,False,12032,3144,8.053251153549096,622,3.826972010178117,1
route_views/19971208,False,12024,3141,8.052296499538647,620,3.828080229226361,1
route_views/19971209,False,12032,3153,8.056109659545061,616,3.81604820805582,1
route_views/19971210,False,12076,3154,8.056426767522984,626,3.8287888395688014,1
route_views/19971211,False,12108,3155,8.056743774975313,627,3.837717908082409,1
route_views/19971212,False,12198,3172,8.06211758275474,629,3.8455233291298865,1
route_views/19971213,False,12184,3166,8.060224240440958,629,3.848389134554643,1
route_views/19971214,False,12162,3165,8.059908334578276,631,3.842654028436019,1
route_views/19971215,False,12136,3165,8.059908334578276,634,3.834439178515008,1
route_views/19971216,False,12152,3172,8.06211758275474,629,3.8310214375788147,1
route_views/19971217,False,12238,3175,8.063062911326792,631,3.854488188976378,1
route_views/19971218,False,12242,3178,8.064007347096661,630,3.8521082441787287,1
route_views/19971219,False,12212,3181,8.064950891749143,633,3.8390443256837474,1
route_views/19971220,False,12222,3183,8.065579427282092,632,3.8397737983034874,1
route_views/19971221,False,12198,3184,8.065893546964274,630,3.8310301507537687,1
route_views/19971222,False,12242,3184,8.065893546964274,631,3.844849246231156,1
route_views/19971223,False,12274,3195,8.069342366811636,636,3.841627543035994,1
route_views/19971224,False,12302,3200,8.070906088787819,638,3.844375,1
route_views/19971225,False,12334,3197,8.069968149059841,639,3.857991867375665,1
route_views/19971226,False,12320,3203,8.071843149609158,639,3.8463940056197314,1
route_views/19971227,False,12336,3207,8.073091199693154,640,3.846585594013096,1
route_views/19971228,False,12354,3207,8.073091199693154,641,3.852198316183349,1
route_views/19971229,False,12392,3213,8.074960359115858,641,3.856831621537504,1
route_views/19971230,False,12314,3210,8.07402621612406,640,3.8361370716510903,1
route_views/19971231,False,12300,3209,8.073714641109857,639,3.832969772514802,1
route_views/19980101,False,12172,3213,8.074960359115858,642,3.7883597883597884,1
route_views/19980102,False,12342,3216,8.075893630298857,642,3.837686567164179,1
route_views/19980103,False,12352,3224,8.07837810362652,643,3.8312655086848637,1
route_views/19980104,False,12328,3223,8.078067881815437,643,3.825007756748371,1
route_views/19980105,False,12218,3225,8.078688229229872,646,3.7885271317829456,1
route_views/19980106,False,12478,3244,8.084562415235304,648,3.846485819975339,1
route_views/19980107,False,12348,3237,8.082402253926244,644,3.814643188137164,1
route_views/19980108,False,12278,3244,8.084562415235304,647,3.784833538840937,1
route_views/19980109,False,12224,3237,8.082402253926244,646,3.7763361136855114,1
route_views/19980110,False,12176,3240,8.083328608786376,653,3.758024691358025,1
route_views/19980111,False,12248,3247,8.085486772102845,655,3.7720973206036343,1
route_views/19980112,False,12298,3246,8.085178748074537,655,3.7886629698089958,1
route_views/19980113,False,12346,3255,8.08794755464267,657,3.7929339477726574,1
route_views/19980114,False,12372,3253,8.087332926473351,657,3.8032585305871502,1
route_views/19980115,False,12370,3259,8.089175678837561,660,3.795642835225529,1
route_views/19980116,False,12390,3260,8.089482474360754,660,3.8006134969325154,1
route_views/19980117,False,12388,3255,8.08794755464267,659,3.8058371735791092,1
route_views/19980118,False,12406,3260,8.089482474360754,657,3.805521472392638,1
route_views/19980119,False,12370,3258,8.08886878916199,657,3.796807857581338,1
route_views/19980120,False,12408,3264,8.090708716083997,657,3.801470588235294,1
route_views/19980121,False,12492,3271,8.092851027538384,665,3.8190155915622133,1
route_views/19980122,False,12540,3282,8.096208271650037,669,3.820840950639854,1
route_views/19980123,False,12572,3292,8.09925056179696,668,3.818955042527339,1
route_views/19980124,False,12580,3291,8.098946748943339,672,3.8225463384989364,1
route_views/19980125,False,12554,3287,8.097730573664219,670,3.8192881046547003,1
route_views/19980126,False,12632,3293,8.099554282376364,672,3.8360157910719708,1
route_views/19980127,False,12678,3300,8.101677747454572,672,3.841818181818182,1
route_views/19980128,False,12796,3305,8.103191752285786,675,3.871709531013616,1
route_views/19980129,False,12816,3316,8.106514516255185,673,3.864897466827503,1
route_views/19980130,False,12746,3315,8.106212902619962,675,3.844947209653092,1
route_views/19980131,False,12810,3318,8.10711747075039,677,3.8607594936708862,1
route_views/19980201,False,12742,3311,8.105005537547246,675,3.8483841739655693,1
route_views/19980202,False,12668,3315,8.106212902619962,678,3.8214177978883863,1
route_views/19980203,False,12806,3305,8.103191752285786,676,3.8747352496217853,1
route_views/19980204,False,12740,3321,8.108021221376747,680,3.8361939174947306,1
route_views/19980205,False,12922,3322,8.10832229017324,682,3.8898254063816977,1
route_views/19980206,False,12892,3333,8.11162807830774,683,3.867986798679868,1
route_views/19980208,False,12912,3335,8.112227958349724,679,3.871664167916042,1
route_views/19980209,False,12914,3334,8.111928063310739,677,3.8734253149370126,1
route_views/19980210,False,12952,3342,8.114324709155339,679,3.8755236385397964,1
route_views/19980211,False,12938,3340,8.113726085970747,681,3.8736526946107785,1
route_views/19980212,False,12994,3351,8.11701408773731,686,3.87764846314533,1
route_views/19980213,False,13040,3365,8.121183242078828,691,3.87518573551263,1
route_views/19980214,False,12846,3359,8.119398589612294,687,3.8243524858588867,1
route_views/19980215,False,12738,3354,8.117908942383155,681,3.7978533094812166,1
route_views/19980216,False,13186,3371,8.12296471523406,690,3.9115989320676356,1
route_views/19980217,False,13030,3368,8.122074375362217,694,3.8687648456057007,1
route_views/19980218,False,13044,3369,8.122371243406553,692,3.8717720391807657,1
route_views/19980219,False,12940,3374,8.123854263105914,683,3.8352104327208063,1
route_views/19980220,False,13104,3383,8.12651816878071,694,3.873485072420928,1
route_views/19980221,False,13106,3389,8.128290171607052,694,3.8672174682797285,1
route_views/19980222,False,13124,3391,8.128880142125638,697,3.870244765555883,1
route_views/19980223,False,13168,3397,8.130647968160584,693,3.8763614954371506,1
route_views/19980224,False,13164,3403,8.132412674500905,693,3.8683514545988835,1
route_views/19980225,False,13200,3414,8.135639903354386,696,3.866432337434095,1
route_views/19980226,False,13288,3422,8.137980454452139,698,3.8831092928112216,1
route_views/19980227,False,13294,3431,8.14060704285845,700,3.8746721072573593,1
route_views/19980228,False,13378,3442,8.143807976771484,702,3.886693782684486,1
route_views/19980301,False,13298,3437,8.142354276849835,702,3.869071864998545,1
route_views/19980302,False,13254,3403,8.132412674500905,703,3.894798707023215,1
route_views/19980303,False,13266,3398,8.130942302231878,704,3.904061212477928,1
route_views/19980304,False,13296,3399,8.131236549696116,708,3.911738746690203,1
route_views/19980305,False,13308,3412,8.13505390861157,709,3.9003516998827665,1
route_views/19980306,False,13148,3414,8.135639903354386,710,3.8512009373169303,1
route_views/19980307,False,13174,3415,8.13593277200489,712,3.8576866764275257,1
route_views/19980308,False,13196,3434,8.141481041457421,715,3.842748980780431,1
route_views/19980309,False,13028,3430,8.140315540159985,716,3.798250728862974,1
route_views/19980310,False,13186,3436,8.142063283104147,718,3.837601862630966,1
route_views/19980311,False,13264,3444,8.144388865547622,719,3.851335656213705,1
route_views/19980312,False,13190,3442,8.143807976771484,718,3.832074375363161,1
route_views/19980313,False,13296,3453,8.146998697389993,720,3.8505647263249347,1
route_views/19980314,False,13268,3452,8.146709052203319,723,3.8435689455388182,1
route_views/19980315,False,13294,3450,8.146129510025405,724,3.8533333333333335,1
route_views/19980316,False,13342,3450,8.146129510025405,733,3.867246376811594,1
route_views/19980317,False,13372,3459,8.148734808937169,736,3.865857184157271,1
route_views/19980318,False,13454,3455,8.14757773620177,735,3.894066570188133,1
route_views/19980319,False,13470,3465,8.150467911624004,734,3.8874458874458875,1
route_views/19980320,False,13536,3474,8.153061946801051,733,3.8963730569948187,1
route_views/19980321,False,13482,3470,8.151909872940905,735,3.8853025936599423,1
route_views/19980322,False,13480,3469,8.15162164696975,734,3.8858460651484577,1
route_views/19980323,False,13514,3472,8.15248607578024,735,3.8922811059907834,1
route_views/19980324,False,13566,3480,8.15478757276852,738,3.8982758620689655,1
route_views/19980325,False,13626,3488,8.15708378502887,737,3.9065366972477062,1
route_views/19980326,False,13654,3487,8.156797046675651,734,3.9156868368224833,1
route_views/19980327,False,13668,3497,8.159660737063376,742,3.908492993994853,1
route_views/19980328,False,13712,3505,8.16194579946869,741,3.9121255349500714,1
route_views/19980329,False,13738,3498,8.159946655578548,740,3.9273870783304745,1
route_views/19980330,False,13756,3503,8.161375023197486,739,3.9269197830431057,1
route_views/19980331,False,13688,3505,8.16194579946869,742,3.9052781740370897,1
route_views/19980401,False,13786,3521,8.166500319155052,747,3.915364953138313,1
route_views/19980402,False,13794,3522,8.166784289056151,744,3.9165247018739353,1
route_views/19980403,False,13862,3530,8.169053149927343,749,3.9269121813031163,1
route_views/19980404,False,13868,3537,8.17103418920548,750,3.920836867401753,1
route_views/19980406,False,13848,3531,8.169336395928386,745,3.9218351741716226,1
route_views/19980407,False,12860,3468,8.151333337900432,745,3.7081891580161477,1
route_views/19980408,False,13976,3564,8.1786387885907,749,3.921436588103255,1
route_views/19980409,False,14020,3568,8.1797604936999,747,3.929372197309417,1
route_views/19980410,False,14056,3585,8.184513753033722,747,3.920781032078103,1
route_views/19980411,False,13952,3576,8.182000136293405,750,3.901565995525727,1
route_views/19980413,False,13990,3576,8.182000136293405,752,3.9121923937360177,1
route_views/19980414,False,14028,3579,8.182838710766026,756,3.9195305951383066,1
route_views/19980415,False,14022,3579,8.182838710766026,754,3.9178541492036882,1
route_views/19980416,False,14090,3595,8.187299270155147,754,3.9193324061196106,1
route_views/19980417,False,14072,3591,8.186185994226083,758,3.918685602896129,1
route_views/19980418,False,14072,3584,8.18423477409482,759,3.9263392857142856,1
route_views/19980419,False,14072,3582,8.183676582620658,759,3.9285315466219988,1
route_views/19980420,False,14122,3595,8.187299270155147,762,3.9282336578581365,1
route_views/19980421,False,14138,3599,8.188411308079031,762,3.928313420394554,1
route_views/19980422,False,14168,3611,8.191740021277457,759,3.9235668789808917,1
route_views/19980423,False,14230,3607,8.19063168090354,764,3.9451067369004713,1
route_views/19980424,False,14268,3617,8.193400231952097,766,3.9447055570915124,1
route_views/19980425,False,14294,3623,8.195057690895077,765,3.9453491581562243,1
route_views/19980426,False,14292,3613,8.19229373114764,766,3.9557154719070025,1
route_views/19980427,False,14326,3620,8.194229304819817,766,3.9574585635359116,1
route_views/19980428,False,14278,3603,8.189522110748094,767,3.9628087704690538,1
route_views/19980429,False,14340,3610,8.191463051326927,767,3.972299168975069,1
route_views/19980430,False,14400,3613,8.19229373114764,767,3.985607528369776,1
route_views/19980501,False,14420,3622,8.19478163844336,764,3.981225842076201,1
route_views/19980502,False,14370,3618,8.193676665955241,765,3.9718076285240462,1
route_views/19980503,False,14368,3621,8.19450550976564,768,3.967964650648992,1
route_views/19980504,False,14400,3627,8.196161139282902,766,3.970223325062035,1
route_views/19980505,False,14408,3632,8.197538739721184,760,3.9669603524229076,1
route_views/19980506,False,14400,3630,8.196987927258897,767,3.9669421487603307,1
route_views/19980507,False,14380,3634,8.198089248956116,767,3.957072096862961,1
route_views/19980508,False,14418,3640,8.199738960630786,771,3.960989010989011,1
route_views/19980509,False,14362,3636,8.19863945529737,766,3.94994499449945,1
route_views/19980510,False,14420,3636,8.19863945529737,772,3.965896589658966,1
route_views/19980511,False,14456,3641,8.200013648175434,774,3.9703378192804175,1
route_views/19980512,False,14406,3634,8.198089248956116,774,3.964226747385801,1
route_views/19980513,False,14460,3645,8.201111644442758,778,3.9670781893004117,1
route_views/19980514,False,14460,3655,8.203851372183879,780,3.9562243502051984,1
route_views/19980515,False,14502,3666,8.20685642839965,784,3.955810147299509,1
route_views/19980516,False,14502,3670,8.207946941048617,786,3.95149863760218,1
route_views/19980517,False,14504,3665,8.206583614320753,785,3.9574351978171896,1
route_views/19980518,False,14536,3670,8.207946941048617,786,3.9607629427792914,1
route_views/19980519,False,14510,3662,8.205764725234456,786,3.9623156744948114,1
route_views/19980520,False,11406,2883,7.9665866976384025,502,3.956295525494277,1
route_views/19980521,False,14586,3677,8.209852481301272,793,3.9668207778079956,1
route_views/19980523,False,14560,3677,8.209852481301272,792,3.9597497960293717,1
route_views/19980525,False,14552,3675,8.209308411646937,793,3.9597278911564624,1
route_views/19980526,False,14606,3682,8.211211361793023,794,3.966865833785986,1
route_views/19980527,False,14646,3693,8.214194414852564,794,3.965881397238018,1
route_views/19980528,False,14668,3692,8.213923595622743,799,3.9729144095341278,1
route_views/19980529,False,14646,3701,8.216358332386156,803,3.9573088354498784,1
route_views/19980530,False,14680,3703,8.216898580913613,808,3.9643532271131514,1
route_views/19980531,False,14658,3701,8.216358332386156,809,3.9605512023777356,1
route_views/19980601,False,14674,3699,8.215817791832453,808,3.9670181130035145,1
route_views/19980602,False,14678,3706,8.217708406845306,807,3.9606044252563413,1
route_views/19980603,False,14738,3720,8.221478947267192,810,3.9618279569892474,1
route_views/19980604,False,14646,3710,8.21878715560148,809,3.9477088948787062,1
route_views/19980605,False,14746,3722,8.222016437202196,812,3.9618484685652873,1
route_views/19980606,False,14708,3706,8.217708406845306,807,3.9686994063680516,1
route_views/19980607,False,14708,3713,8.21959545417708,810,3.9612173444653918,1
route_views/19980608,False,14678,3713,8.21959545417708,811,3.9531376245623484,1
route_views/19980609,False,14662,3717,8.220672170297252,807,3.944578961528114,1
route_views/19980610,False,14706,3717,8.220672170297252,814,3.956416464891041,1
route_views/19980611,False,14754,3720,8.221478947267192,810,3.9661290322580647,1
route_views/19980612,False,14802,3732,8.224699561967235,813,3.9662379421221865,1
route_views/19980613,False,14614,3727,8.223358899479258,817,3.9211161792326266,1
route_views/19980614,False,14780,3727,8.223358899479258,818,3.965656023611484,1
route_views/19980615,False,14842,3736,8.225770799348734,818,3.972698072805139,1
route_views/19980616,False,14864,3741,8.227108234348146,818,3.9732691793638066,1
route_views/19980617,False,14898,3752,8.230044310126114,820,3.970682302771855,1
route_views/19980618,False,14934,3758,8.231642179973411,821,3.9739222990952636,1
route_views/19980619,False,14914,3755,8.230843564198235,821,3.971770972037284,1
route_views/19980620,False,14938,3757,8.231376045573969,823,3.9760447165291457,1
route_views/19980621,False,14918,3755,8.230843564198235,821,3.9728362183754995,1
route_views/19980622,False,14916,3761,8.232440158470336,823,3.965966498271736,1
route_views/19980623,False,14932,3759,8.231908243564177,819,3.9723330673051342,1
route_views/19980624,False,14936,3761,8.232440158470336,822,3.9712842329167772,1
route_views/19980625,False,14734,3754,8.230577217146454,820,3.924880127863612,1
route_views/19980626,False,15026,3777,8.236685322712457,822,3.978289647868679,1
route_views/19980627,False,14996,3774,8.235890725928495,823,3.9735029146793854,1
route_views/19980630,False,15042,3782,8.238008249218403,824,3.9772607086197778,1
route_views/19980701,False,15082,3792,8.240648863374913,822,3.977320675105485,1
route_views/19980702,False,15062,3790,8.240121298076472,824,3.9741424802110816,1
route_views/19980703,False,15148,3797,8.241966560231802,828,3.989465367395312,1
route_views/19980705,False,15140,3796,8.241703159729818,828,3.98840885142255,1
route_views/19980706,False,15184,3805,8.244071270295786,828,3.99053876478318,1
route_views/19980708,False,15176,3814,8.246433786160365,831,3.979024646040902,1
route_views/19980709,False,15160,3816,8.246958032568177,830,3.9727463312368974,1
route_views/19980710,False,15122,3811,8.24564690087386,834,3.967987404880609,1
route_views/19980711,False,15154,3815,8.246695943718557,832,3.9722149410222807,1
route_views/19980712,False,15084,3812,8.245909264774093,833,3.95697796432319,1
route_views/19980713,False,15144,3813,8.246171559857563,837,3.971675845790716,1
route_views/19980714,False,15136,3789,8.239857411018601,831,3.9947215624175243,1
route_views/19980715,False,15148,3780,8.237479288613633,836,4.007407407407407,1
route_views/19980717,False,15294,3832,8.251142139090751,841,3.991127348643006,1
route_views/19980718,False,15276,3834,8.251663923605589,839,3.9843505477308296,1
route_views/19980719,False,15298,3838,8.252706676567644,842,3.985930171964565,1
route_views/19980720,False,15148,3836,8.252185436003328,843,3.948905109489051,1
route_views/19980721,False,15322,3841,8.253488028345904,837,3.989065347565738,1
route_views/19980722,False,15308,3836,8.252185436003328,837,3.9906152241918664,1
route_views/19980723,False,15284,3845,8.254528881939745,831,3.9750325097529258,1
